texte,auteur,handle,date,datetime,url,likes,retweets,nb_mots
Bah après normal vos filles portent pas plainte vous les épouser même cf affaire Valérie bacot même la mère était complice écœurant ce qui se passe dans vos campagnes,Darte,@Tbmax36,2023-11-30,2023-11-30T10:16:17.000Z,https://x.com/Tbmax36/status/1730168865550737426,1,0,29
"""Valerie bacot kata gue teh"" - GW SUKA GAYA LOE #tellonym  
https://
tellonym.me/winwincure/ans
wer/4191094605
…",Estèr K,@writtester,2023-10-01,2023-10-01T14:58:37.000Z,https://x.com/writtester/status/1708496647867822320,1,0,15
"Ainsi qu'à Christiane Lambert, ancienne présidente de la FNSEA 

Sylvie Testud, comédienne, qui a incarné Valérie Bacot sur scène ;

L’association ""Femmes ingénieures"", représentée par sa présidente Aline Aubertin, qui œuvre pour plus de mixité au sein des métiers d’ingénieurs.",Valérie Boyer,@valerieboyer13,2023-09-21,2023-09-21T16:10:21.000Z,https://x.com/valerieboyer13/status/1704890820459893147,4,1,40
Valérie Bacot a vécu l’enfer… Pendant presque 15 ans !,TFX,@tfx,2023-07-29,2023-07-29T16:00:28.000Z,https://x.com/tfx/status/1685319386939400192,0,0,10
"#PedoGate #Pedoland, la fin du silence ! #WakeUp #SaveKids 
Une compilation dense et violente sur la pédocriminalité en France. Nombreux extraits de vidéos diffusées ces 20 dernières années. Une vue d'ensemble sur le sujet pour ceux qui le découvrent.

https://
odysee.com/@Pedopolis.com
:1/Valerie-Bacot-temoigne-avant-son-proces:7?r=EJWCJq4fgNr9XfunWUKoRJg2z7GFasRN
…",Sylvie Fourcade ,@Sierrafox_35,2023-03-26,2023-03-26T14:36:52.000Z,https://x.com/Sierrafox_35/status/1639999868209856512,0,1,43
"Valérie Bacot : ce que son bourreau lui a tatoué sur ses parties intimes 
https://
closermag.fr/vecu/faits-div
ers/valerie-bacot-ce-que-son-bourreau-lui-a-tatoue-sur-ses-parties-intimes-1353748?utm_source=rss_feed&utm_medium=link&utm_campaign=unknown&utm_campaign=post-auto&utm_medium=twitter
…",Closer France,@closerfr,2023-07-29,2023-07-29T18:32:17.000Z,https://x.com/closerfr/status/1685357595538657280,1,0,18
"Quelle dass Valérie Bacot laut Maitre Tomasini mit 12 Jahren aufgehört hat, erwachsen zu werden. 

https://
youtube.com/watch?v=K9xJTH
DeGSc
…",Catherine Lysistrata,@KatrinKemmler1,2023-08-28,2023-08-28T19:06:04.000Z,https://x.com/KatrinKemmler1/status/1696237730634559662,7,0,19
"Ce mardi, la délégation aux droits des femmes présidée par ma collègue 
@AnnickBillon
  a procédé à la remise de son Prix 2023. Je veux rendre hommage à Édouard Durand, magistrat, co-président de la Ciivise et à Valérie Bacot qui ont contribué a faire évoluer mes mesures 1/2",Valérie Boyer,@valerieboyer13,2023-09-21,2023-09-21T16:10:20.000Z,https://x.com/valerieboyer13/status/1704890816534114502,10,2,47
"Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot : 
https://
youtube.com/watch?v=zA3etF
UNYLA&t=1s
…",Tibo InShape,@TiboInShape,2023-09-22,2023-09-22T16:08:13.000Z,https://x.com/TiboInShape/status/1705252669680456169,379,19,19
"Très pratique... 
La loi française protège les personnes en situation de prostitution des prédateurs de leur entourage... 

https://
tf1info.fr/justice-faits-
divers/video-replay-tf1-sept-a-huit-l-interview-bouleversante-de-valerie-bacot-jugee-pour-avoir-tue-son-mari-qui-la-tyrannisait-2185510.html
…",Jude D. #FreeBetty,@JudeD_Radfem,2024-02-03,2024-02-03T01:40:17.000Z,https://x.com/JudeD_Radfem/status/1753594222555418656,0,0,21
"Vous auriez une copie du dossier judiciaire à nous transmettre, visiblement nous n'avons pas les mêmes",Valérie Bacot,@de_bacot,2024-12-01,2024-12-01T22:04:07.000Z,https://x.com/de_bacot/status/1863343346082619895,0,0,16
J'espère que vous n'avez pas trop fait de cauchemar... la lecture peut être difficile,Valérie Bacot,@de_bacot,2024-12-01,2024-12-01T22:26:13.000Z,https://x.com/de_bacot/status/1863348908736340359,0,0,14
"Bonjour 
Y a t'il une prochaine diffusion de prévue?",Valérie Bacot,@de_bacot,2024-12-01,2024-12-01T22:01:10.000Z,https://x.com/de_bacot/status/1863342602797400467,0,0,9
"J’écoute un podcast sur l’histoire de Valérie Bacot, je suis HORRIFIÉE.",melicious ,@itsMelyB,2024-11-03,2024-11-03T18:40:23.000Z,https://x.com/itsMelyB/status/1853145213608571317,1,0,11
"Retour du boulot, merci à chéri pour mon assiette. J'ai faim et je vais replay Valérie Bacot .... objectif fermer mes yeux avant 3h30",La flamande rose,@Foufoune2303,2024-12-02,2024-12-02T00:34:26.000Z,https://x.com/Foufoune2303/status/1863381172618752151,0,0,24
"Bonjour, 
Les associations féministes nous ont pas mal aider, notamment dans la visibilité de notre pétition","Valérie Bacot@de_bacot·Dec 1, 2024",@de_bacot,2024-12-01,2024-12-01T22:23:46.000Z,https://x.com/de_bacot/status/1863348292240687177,1,0,16
Je regarde l’affaire Valérie Bacot je suis sous le C H O C,"@talkiwalkii·Aug 2, 2024",@talkiwalkii,2024-08-02,2024-08-02T01:53:22.000Z,https://x.com/talkiwalkii/status/1819189720414327195,0,0,13
C'est vrai ! Le plus important c'est d'être sincère,"Valérie Bacot@de_bacot·Dec 1, 2024",@de_bacot,2024-12-01,2024-12-01T22:10:14.000Z,https://x.com/de_bacot/status/1863344884079317448,2,1,9
Et les femmes qui font le trottoir par exemple évidement que c’est pour subvenir à leurs besoins ou car des hommes les forcent et elles sont victimes de violences (par exemple le cas de Valérie Bacot) mais jamais par envie ou par plaisir.,@croftbrev21,@croftbrev21,2024-12-14,2024-12-14T01:34:48.000Z,https://x.com/croftbrev21/status/1867745020926685290,0,0,43
"C'était le cas de Valérie Bacot notamment, et je n'ai pas souvenir que son attitude plus introvertie ait été relevée. Le courage de Gisèle P. n'est pas en opposition avec les victimes au comportement plus affecté, mais il contribue à la dignité de toutes les victimes de VSS. 
https://
t.co/WJFQgXPTwN",Ex-Nounou en crise ,@Moi18298060,2024-09-18,2024-09-18T10:10:50.000Z,https://x.com/Moi18298060/status/1836347140311830965,1,0,50
"Ils font semblant de ne pas comprendre 
L' affaire Valérie Bacot c'est l'exemple même du laxisme judiciaire qui a fait que Valérie qui était violée par son beau père a été sequestrée par lui et mariée de force alors que ce dernier n'a pris que 2 ans pour les crimes contre elle",Nahi,@MoukouryNahida,2024-08-28,2024-08-28T16:07:21.000Z,https://x.com/MoukouryNahida/status/1828826716661551345,4,0,52
"et apres a 22h44 il y a Et tout le monde savait piece de theatre basse sur lhistoire de Valerie Bacot donc violences conjugales/pedocriminalité, à 23h40 de l'amour et les forêts film/thriller sur la violence conjugale avec la Queen  Virginie EFIRA",@nonocplussimple,@nonocplussimple,2024-03-04,2024-03-04T22:20:09.000Z,https://x.com/nonocplussimple/status/1764777880783826981,1,0,41
"Votre message est tellement un raccourci, que je suis surpris qu'il contienne autant de caractères. Appelez moi, je vais vous expliquer pleins de choses. Je suis Florian MAÏLY, son porte parole .",Valérie Bacot,@de_bacot,2024-03-13,2024-03-13T21:30:10.000Z,https://x.com/de_bacot/status/1768026794374963377,0,0,32
"Oui, plusieurs suivi...  beaucoup de suivi même !",Valérie Bacot,@de_bacot,2024-03-13,2024-03-13T21:28:30.000Z,https://x.com/de_bacot/status/1768026374432784507,0,0,8
"Non je pense que par mobile, il voulait dire smartphone",Valérie Bacot,@de_bacot,2024-03-13,2024-03-13T21:31:03.000Z,https://x.com/de_bacot/status/1768027016702435644,0,0,10
"Je ne suis pas Valérie, je suis Florian MAÏLY son porte parole. C'est dommage d'avoir du courage pour laisse un commentaire anonyme, mais pas pour échanger par téléphone ? C'est dommage... appelez moi demain ! 06.62.81.67.47",Valérie Bacot,@de_bacot,2024-03-13,2024-03-13T22:16:47.000Z,https://x.com/de_bacot/status/1768038523649560764,0,0,36
PDM ? Je pense que vous entendez Peine de Mort ?,Valérie Bacot,@de_bacot,2024-03-13,2024-03-13T21:27:54.000Z,https://x.com/de_bacot/status/1768026221793738870,0,0,11
"Oui... c'est incroyable... on a beau lui prouver le contraire, pour le moment rien n'y fait....",Valérie Bacot,@de_bacot,2024-03-13,2024-03-13T21:21:57.000Z,https://x.com/de_bacot/status/1768024724297130193,1,0,16
Oulalalalala. Je crois que vous inventez des choses... Je crois... j'imagine que vous êtes mieux renseigné que moi,Valérie Bacot,@de_bacot,2024-03-13,2024-03-13T21:24:15.000Z,https://x.com/de_bacot/status/1768025305996828748,0,0,18
"Soyez courageux, appelez moi ou taisez vous :-)",Valérie Bacot,@de_bacot,2024-03-21,2024-03-21T21:01:14.000Z,https://x.com/de_bacot/status/1770918613282648429,0,0,8
"Je serais ravi de t'expliquer le mot entreprise, peur, abandon... n'hésite pas à m'écrire, je suis Florian MAÏLY, son porte parole",Valérie Bacot,@de_bacot,2024-03-13,2024-03-13T21:27:20.000Z,https://x.com/de_bacot/status/1768026080793768401,0,0,21
"Moi je suis le porte parole, je ne suis pas coupable. Malheureusement je ne vous connais pas, peut être avez vous fait des choses bien pire :-)",Valérie Bacot,@de_bacot,2024-03-25,2024-03-25T14:10:08.000Z,https://x.com/de_bacot/status/1772264710005477733,0,0,27
"Vamos falar da Elise Matsunaga, Anne frigo, Valerie Bacot, posso citar muito mais! Só me avisar",Tampa Pickleball,@Tampapickelball,2024-09-21,2024-09-21T21:15:54.000Z,https://x.com/Tampapickelball/status/1837601673243418693,0,0,16
"""Proces maltretowanej kobiety rzucił światło na przemoc domową we Francji,która ma jeden z najwyższych wskaźników kobietobójstwa w Europie."" Kobieta i jej dzieci przeszły piekło. Tego się nie cofnie 
@iFrancjaNews 

https://
ofeminin.pl/swiat-kobiet/p
roces-valerie-bacot-francuzka-zabila-ojczyma-ktory-ja-bil-i-gwalcil/lr56yg9
…",Tabita,@Tabita18614284,2024-03-19,2024-03-19T22:45:30.000Z,https://x.com/Tabita18614284/status/1770220078165798961,0,0,33
"ouais ça dégoute et ça me révolte tout autant que l'affaire Valérie Bacot qui m'avait traumatisé en 2016, (elle avait fini par tuer son mari, son beau-père by the way, qui la battait, la violait et la forçait à se prostituer)",#AlternativeFacts,@2quoituteMel,2024-09-04,2024-09-04T08:01:58.000Z,https://x.com/2quoituteMel/status/1831241279943946429,1,0,41
"Bonjour, on arrive après la guerre ! Y a embrouille à la villa ?",Valérie Bacot,@de_bacot,2024-03-13,2024-03-13T21:15:32.000Z,https://x.com/de_bacot/status/1768023109636968925,0,0,14
Mais pourquoi tant de vulgarité...,Valérie Bacot,@de_bacot,2024-03-13,2024-03-13T21:20:59.000Z,https://x.com/de_bacot/status/1768024482994647067,0,0,5
"#Marseille 
@theatre_toursky
 : ""Tout le monde savait "" Sylvie Testud incarne, avec une bouleversante  sincérité, Valérie Bacot, une mère de famille martyrisée par son mari  durant plus de vingt ans et qui a fini par le tuer 
https://
destimed.fr/marseille-thea
tre-toursky-tout-le-monde-savait-sylvie-testud-incarne-avec-une-bouleversante-sincerite-valerie-bacot-une-mere-de-famille-martyrisee-par-son-mari-durant-plus/
…",Destimed,@Destimed,2024-01-25,2024-01-25T11:52:06.000Z,https://x.com/Destimed/status/1750486700344635526,1,0,41
"Valérie Bacot c’était rendu compte au collège, grâce a un cour de SVT, que ce qu’elle vivait à la maison n’était pas normal et que c’etait de l’inceste. 
Mais continuez de dire que l’éducation à la #sexualité n’a pas sa place à l’école et que cela doit se faire dans la famille",VoidPetal ❦,@les_1001_nuits_,2024-12-02,2024-12-02T01:30:52.000Z,https://x.com/les_1001_nuits_/status/1863395377623523656,1,0,52
"Est-ce qu'on a vraiment envie de défendre l'idée selon laquelle un meurtre est un meurtre, et qu'il faut nécessairement condamner tout meurtre et ne pas comprendre par exemple que des femmes s'en réjouissent. ladepeche.fr
Ouverture du procès de Valérie Bacot, la ""nouvelle Jacqueline sauvage"", jugée pour le meurtre de...
Les assises de Saône-et-Loire ont entamé lundi le procès de Valérie Bacot, souvent présentée comme la ""nouvelle Jacqueline Sauvage"", pour l'assassinat de son mari proxénète qui la violait depuis...",Choupisson  Antifascist,@ChoupissonSec,2024-12-11,2024-12-11T21:51:51.000Z,https://x.com/ChoupissonSec/status/1866964135310737568,0,0,78
"#Uncategorized Sylvie Testud bouleversante dans Tout le monde savait au Toursky: La pièce Tout le monde savait est tirée d’une histoire vraie, celle de Valérie Bacot. 

The post Sylvie Testud bouleversante dans Tout le monde savait au Toursky appeared… 
http://
dlvr.it/T2h89l",Le Jour et La Nuit,@lejouretlanuit,2024-02-13,2024-02-13T13:03:07.000Z,https://x.com/lejouretlanuit/status/1757389939959046578,1,1,41
Mais l'histoire de Valérie Bacot c'est une dinguerie !!!,شيماء ,@69chaym,2024-10-01,2024-10-01T18:20:38.000Z,https://x.com/69chaym/status/1841181443332125107,2,0,9
J'espère que vous allez mieux,Valérie Bacot,@de_bacot,2024-12-01,2024-12-01T22:21:11.000Z,https://x.com/de_bacot/status/1863347641519624281,0,0,5
"Affaire Chloé Ansel
Affaire Denis Mannechez
Affaire Iacono
Affaire Jacques Bouthier
Affaire Jérôme Pernoo
Affaire Maëlys
Affaire Valérie Bacot
Yannick Agnel
Affaire du réseau pédophile d'Angers

Affaire des Ballets roses (France)
Gilles Beyer
Jean-Luc Blanche
Affaire Cécile Bloch",Sharethetruth,@Sharethetruth5,2024-05-16,2024-05-16T06:45:17.000Z,https://x.com/Sharethetruth5/status/1790996927204491739,0,0,38
Valérie Bacot. Voilà ferme ta gueule toi aussi viens on s'enferme dans une pièce on pourra débattre entre adulte. Comme tu montre pas ton visage t'as pas de couilles je suppose que t'es une nana. Regarde la poutre dans ton œil pas ton cul hein...,closei@,@atollehappy,2024-01-02,2024-01-02T12:53:42.000Z,https://x.com/atollehappy/status/1742167283433124315,1,0,45
"Banco completamente a los hermanos Menendez, Valérie Bacot, Gypsy Rose, Gisèle Pelicot, etc. Que la historia me juzgue ajajajajaj",Natofa,@natofa54,2024-10-07,2024-10-07T21:35:24.000Z,https://x.com/natofa54/status/1843404784633819236,1,0,19
"Le 13 mars 2013, Valérie Bacot, battue et forcée à se prostitu*r pendant des années par son mari, décide de passer à l’acte.

  Faites Entrer l’Accusé, Crime « à la Dexter », inédit dimanche 1erdécembre à 21h10 sur #RMCDécouverte et toujours sur RMC BFM PLAY !",RMC Découverte,@RMCDecouverte,2024-12-01,2024-12-01T17:56:00.000Z,https://x.com/RMCDecouverte/status/1863280904682213449,3,1,46
"Valérie Bacot : que devient cette ""mère courage"", devenue le visage du combat contre les violences conjugales ? 
https://
rtl.fr/actu/justice-f
aits-divers/valerie-bacot-que-devient-cette-mere-courage-devenue-le-visage-du-combat-contre-les-violences-conjugales-7900362094#20240313135700
…",Michaël,@PSGInna,2024-03-13,2024-03-13T15:34:51.000Z,https://x.com/PSGInna/status/1767937374674210938,0,0,22
"Retrouvez ce soir à 21h sur 
@olympia_tv
  ""Tout le monde savait"", une pièce qui raconte la terrible histoire de Valérie Bacot, v*olée, b*ttue et pr**tituée par son beau-père, incarnée par Sylvie Testud 


@canalplus
 
@bernard_montiel
 
@jjuramie
 
@wattson_prod",Delphine DEWOST,@delphdewost,2024-11-25,2024-11-25T16:00:02.000Z,https://x.com/delphdewost/status/1861077394737750255,2,0,36
"Valérie Bacot est elle une criminelle ou une résistante ? 

Juste histoire d’interroger votre honnêteté intellectuelle 
@claudeposternak
…. Le vrai sujet est là ! x.com/EmmanuelRuimy/…",Yop!,@AnthoYo81,2024-07-01,2024-07-01T13:28:34.000Z,https://x.com/AnthoYo81/status/1807768258847600990,0,0,25
"""Faites entrer l'accusé"" : L'affaire Valérie Bacot, dimanche 1er décembre 2024 sur RMC Découverte 
https://
coulisses-tv.fr/index.php/maga
zines/item/40811-faites-entrer-l-accus%C3%A9-l-affaire-val%C3%A9rie-bacot,-dimanche-1er-d%C3%A9cembre-2024-sur-rmc-d%C3%A9couverte
… #RMCDecouverte #Justice",Coulisses de la TV,@coulissestv,2024-11-29,2024-11-29T15:50:32.000Z,https://x.com/coulissestv/status/1862524554276466831,0,0,20
"On les a jamais vu pour aucune affaire surtout...

Genre Valérie Bacot par exemple",Caïn Lazarius Ex-Machina,@ExLazarius,2024-09-02,2024-09-02T10:52:34.000Z,https://x.com/ExLazarius/status/1830559436001116477,3,0,14
"Des enfants abusés avc des mères complices par leur silence subissent encore, ceux devenus adultes, sa fille, vous lisent! L’inaction est un cercle vicieux. La mère qui ne dit rien, un encouragement pr le violeur. 
Cf : pr le retentissement : l’affaire Valérie Bacot, sa mère…",Riyana ,@ablafrancese,2024-10-28,2024-10-28T22:30:45.000Z,https://x.com/ablafrancese/status/1851028862664069213,8,0,46
And that’s not to say they aren’t legitimate self defense cases obviously women like Francine Hughes and Valerie Bacot had no choice from what I saw.,Alben Barkley Fan,@AlbenBarkleyFan,2024-11-24,2024-11-24T08:22:06.000Z,https://x.com/AlbenBarkleyFan/status/1860599762518507887,1,0,26
"Ça va donner une Valérie Bacot ou une Jacqueline sauvages : si elles se défendent pas on les défends pas jusqu'à ce qu'elles meurent, si elles se défendent c'est elles qu'on va punir et blâmer",BadGyalR,@BadBadRavn,2024-01-03,2024-01-03T12:04:11.000Z,https://x.com/BadBadRavn/status/1742517206359875885,2,0,35
"#Théâtre Lundi soir, le théâtre de #Douai accueillait la dernière date de la comédienne Sylvie Testud dans le spectacle ""Tout le monde savait"", adapté du livre de Valérie Bacot sur les violences conjugales.

Une dizaine de rappels pour une pièce incroyable !",Ville de Douai,@villedouai,2024-02-07,2024-02-07T15:44:35.000Z,https://x.com/villedouai/status/1755256248121925900,2,0,42
(Ça me rappelle l'affaire Valérie Bacot.),De passage,@_De_Passage__,2024-11-24,2024-11-24T12:57:32.000Z,https://x.com/_De_Passage__/status/1860669079582818713,3,0,6
"Valerie Bacot était elle une criminelle ou une survivante ayant résisté ? Seriez vous allez à l’enterrement de son mari ? 

Juste histoire d’interroger votre honnêteté intellectuelle….",Yop!,@AnthoYo81,2024-07-02,2024-07-02T19:46:35.000Z,https://x.com/AnthoYo81/status/1808225780704391185,0,0,27
"Valerie wurde von ihrem 25 Jahre älteren Stiefvater vergewaltigt, seit sie 12 war. Er hat sie viermal geschwängert, einmal geheiratet und ständig zur Prostitution gezwungen. Als er anfing, die älteste Tochter einzuschätzen, hat Valerie ihn erschossen. francebleu.fr
Valérie Bacot, jugée pour avoir tué son mari et ex-beau père, qui la violait et la prostituait - ICI
Valérie Bacot, 40 ans, est jugée à partir de lundi 21 juin 2021 devant la cour d'assises de Saône-et Loire, pour avoir tué son mari et ex-beau père. Un homme qui la violait et la prostituait.",Catherine Lysistrata,@KatrinKemmler1,2024-05-20,2024-05-20T12:23:43.000Z,https://x.com/KatrinKemmler1/status/1792531647310483811,0,0,92
"Drei Viertel dieser Herren betrachten sich als unschuldig. Ich denke eine Schlüsselfrage wird die Definition von Gewalt sein.

Der gewöhnliche Nachbar, der seine (Stief-)Tochter vergewaltigt - das hatte Frankreich mit Valerie Bacot, deren Buch nicht umsonst den Titel trägt: „Alle",Catherine Lysistrata,@KatrinKemmler1,2024-09-09,2024-09-09T17:38:23.000Z,https://x.com/KatrinKemmler1/status/1833198278726300110,19,1,40
"Inédit de ""Faites entrer l'accusé""
Dimanche 1er décembre à 21h10 sur RMC Découverte

VALÉRIE BACOT, LA MORT POUR DÉLIVRANCE
Pendant 24 ans, Valérie Bacot a connu l’enfer. Celui de l’inceste, commis par son frère quand elle était encore à l’école primaire",Médias France,@MediasFrance,2024-11-19,2024-11-19T17:00:02.000Z,https://x.com/MediasFrance/status/1858918165327340023,0,0,41
"Valerie Bacot a tué son mari d’une balle dans la nuque (après avoir essayé les somnifères) après avoir subi 20 ans de sévices psychologiques et corporels…

Est elle une criminelle ou une résistante ??",Yop!,@AnthoYo81,2024-07-08,2024-07-08T14:32:14.000Z,https://x.com/AnthoYo81/status/1810320996911743151,0,0,34
"J’te jure ça dépasse l’entendement…je sais pas si t’as eu vent de l’affaire Valérie Bacot, elle est lunaire aussi",gus fring,@switzsouth,2024-09-11,2024-09-11T11:32:30.000Z,https://x.com/switzsouth/status/1833830976369095048,2,0,19
Für alle die französisch können das Buch von Valérie Bacot:,Catherine Lysistrata,@KatrinKemmler1,2024-11-11,2024-11-11T17:22:52.000Z,https://x.com/KatrinKemmler1/status/1856024807407517798,7,0,10
"In 2016, French woman Valerie Bacot fatally shot her husband Daniel Polette, who had been r*ping her since she was 12. 

He began as her stepfather, then r*ped, impregnated and married her. He also forced her into pr*stitution.

This is her horrifying story",Morbid Knowledge,@MorbidKnowledge,2024-12-19,2024-12-19T14:09:14.000Z,https://x.com/MorbidKnowledge/status/1869746819653341490,0,0,43
"At 17, Valérie Bacot became pregnant as a result of one of the assaults, and her mother subsequently expelled her from the house. 

At the time, however, her mother denied any abuse, characterizing the relationship between Bacot and Daniel Polette as being love.",Morbid Knowledge,@MorbidKnowledge,2024-12-19,2024-12-19T14:13:10.000Z,https://x.com/MorbidKnowledge/status/1869747810620596314,205,7,43
"Valérie Bacot's parents separated in 1992. Her mother, Joëlle Aubagne, was an authoritarian alcoholic. 

In December 1992, Joëlle's partner, Daniel Polette, moved in and began r*ping Valérie when she was just 12.",Morbid Knowledge,@MorbidKnowledge,2024-12-19,2024-12-19T14:11:27.000Z,https://x.com/MorbidKnowledge/status/1869747375914586156,234,10,32
"You're very keen on your skills and I'm sure you are great at what you do and know what you are talking about.

Tell me, exactly how did France treated Valerie Bacot, a victim of sustained abuse and rape by her stepfather before being turned into a breeder for more victims?",Auran J,@AuranJackson,2024-09-03,2024-09-03T23:55:31.000Z,https://x.com/AuranJackson/status/1831118861040763060,1,0,51
"En attendant, la probabilité qu'un homme se trouve dans la situation de Gisèle Pelicot ?
De Valérie Bacot ? Être criminel par association du fait de son genre, c'est exactement le même mécanisme que le racisme, qui fait des criminels par association d'origine, mais appliqué aux hommes. 
C'est une pensée malade, sous couvert de progressisme. t.co/tVWK5BPwO0",rannou m ann,@rannou_m,2024-09-19,2024-09-19T07:12:55.000Z,https://x.com/rannou_m/status/1836664753592180755,2,0,56
Vrai. Mais si il y a une forte mobilisation cela influe sur le procès et le vote des jurés. Ce fut le cas dans l'affaire Valérie Bacot qui a tué son mari avec préméditation qui l'a fait enterrer par ses fils adolescents et a impliqué un adolescent avec qui elle avait une liaison,bad squirrel,@badsquirrell,2024-11-12,2024-11-12T19:50:04.000Z,https://x.com/badsquirrell/status/1856424242725957669,0,0,53
"#Audience : L'épisode #inédit de #FELA intitulé, ""Valérie Bacot, la mort pour délivrance"", rassemble 448 000 téléspectateurs (2.3%) devant 
@RMCDecouverte",Zoom des médias,@ZoomDesMedias,2024-12-02,2024-12-02T08:17:16.000Z,https://x.com/ZoomDesMedias/status/1863497650269479405,2,0,20
"Vraie question : 

Valerie Bacot (qui a tué son mari d’une balle dans la nuque après 20ans de sévices corporels : viols, violences,etc) est elle une criminelle ou une résistante ????",Yop!,@AnthoYo81,2024-07-03,2024-07-03T23:04:33.000Z,https://x.com/AnthoYo81/status/1808637988521349461,1,0,31
"Les #groominggangs, c'est l'affaire Valérie Bacot. Sur des milliers de petites filles. Par des envahisseurs orientaux. Avec la complicité de l'administration. Tandis que la France exhibe Mazan et fait de sa victime un sublime martyr, le Royaume-Uni cache tant bien que mal les petites filles de Telford. Il y a les victimes que l’on montre et celles que l’on cache.",МАТНUSALЕМ   ,@_ma_thusal_em,2025-01-02,2025-01-02T21:25:55.000Z,https://x.com/_ma_thusal_em/status/1874930145578090910,8,0,60
J’ai découvert le cas de Valérie Bacot. Incroyable comment sa mère a pu tolérer l’intolérable,Vorkosigan Cordelia,@VorkosiganC,2025-03-09,2025-03-09T15:08:25.000Z,https://x.com/VorkosiganC/status/1898752740492194117,0,0,15
"Valérie Bacot : un meurtre de raison ? - Le récit (1/2) europe1.fr
Valérie Bacot : un meurtre de raison ? - Le récit (1/2)
En 2017, Valérie Bacot tue son mari violent et proxénète. Pour ce crime, et compte tenu du contexte, la cour d’assises de Saône-et-Loire la condamne, en juin 2020, à",Europe 1,@Europe1,2025-07-05,2025-07-05T04:01:51.000Z,https://x.com/Europe1/status/1941346762704277602,3,0,54
Valérie Bacot : un meurtre de raison ? - Le récit (2/2),Europe 1,@Europe1,2025-07-05,2025-07-05T03:57:03.000Z,https://x.com/Europe1/status/1941345554933375019,2,0,12
"On s'en fout vu l'evolution du débat non ?

Sauf si vous souhaitez défendre le concept de grâce présidentielle ?

Bernadette Dimet, Adriana S, Valérie Bacot.",Gege Grmbl,@GegeGrmbl,2025-07-15,2025-07-15T10:58:44.000Z,https://x.com/GegeGrmbl/status/1945075555017105916,1,0,26
La vie qu’a eu Valerie Bacot srx Waw elle a bien fait de le buté l’autre fdp même si il aurait mériter de souffrir à vie,ᴶᵘⁿ ᴹⁱˢᵘᵍⁱ,@Nxxyyy___,2025-10-28,2025-10-28T00:55:58.000Z,https://x.com/Nxxyyy___/status/1982974589253898456,0,0,26
"Force à elle. Une vaillante 
Faites entrer l'accusé - Valérie Bacot, la mort pour délivrance 
https://
youtu.be/6Uz0O5OX63o?si
=441afVTF1m19zQNs
… via 
@YouTube",Persona Non Grata ,@SofianKhammes,2025-12-03,2025-12-03T04:14:24.000Z,https://x.com/SofianKhammes/status/1996070488704250328,0,0,21
"Yes, similar vigilante acts have occurred in Europe. In Germany (1981), Marianne Bachmeier shot her daughter's rapist/murderer in court; convicted of manslaughter, served 3 years. In France (2021), Valérie Bacot killed her abusive stepfather/husband to protect her daughter;",Grok,@grok,2025-09-01,2025-09-01T13:28:42.000Z,https://x.com/grok/status/1962507913559457845,0,0,38
"Diffusion ce soir du documentaire « Valérie Bacot : le dernier procès » à 22h45 sur 
@FranceTV",Tomasini Avocats,@tomasiniavocats,2025-03-13,2025-03-13T18:20:57.000Z,https://x.com/tomasiniavocats/status/1900250745242275891,8,4,17
"yaallah kejem banget sih valerie bacot ini ,kaga ada rasa kemanusiaannya",PP HITAM,@hitampp__,2025-04-30,2025-04-30T11:29:02.000Z,https://x.com/hitampp__/status/1917541703394943020,0,0,11
"L'affaire Valérie bacot ça vous parle ? J'habitais à côté et bcp de monde se doutait de l'enfer que vivait cette femme. Il y a tjrs eu des faits divers horribles juste on les médiatise , ça a été le cas de l'affaire Mouzin à l'époque.",Vi,@Vi_dsq,2025-02-10,2025-02-10T09:11:11.000Z,https://x.com/Vi_dsq/status/1888878369850143062,0,0,46
Thanks for sharing Valérie Bacot’s heartbreaking story. It’s shocking how long her abuse went unnoticed and how her desperate act of self-defense reflects the failure of systems meant to protect.,Kgothatso | Twin_Mom ,@Kgothatso___,2025-09-01,2025-09-01T05:42:23.000Z,https://x.com/Kgothatso___/status/1962390559454007745,0,0,30
"L'affaire Valérie Bacot devrait la remettre sur pied je pense.
Faire l'apologie de l'inceste en 2025 faut y aller !",◉ ⃤ Sharlély Saint Germain ,@SharlelyVibes,2025-06-17,2025-06-17T22:22:37.000Z,https://x.com/SharlelyVibes/status/1935100796921934032,2,0,20
"Cote-B «Valérie Bacot, je n’avais pas d’autres solutions»
6h en #podcast
14h sur 
@Europe1

Invités : Me Tomasini, avocate de Valérie Bacot. Mme François, experte psychologue. Me Jallet, avocat général.
#hondelatteraconte

@hondelatte",100% HONDELATTE,@100HONDELATTE,2025-08-08,2025-08-08T04:00:01.000Z,https://x.com/100HONDELATTE/status/1953667490833219864,5,0,32
"Épouvantable ! 
Valérie Bacot : un meurtre de raison ? - Le récit (2/2) europe1.fr
Valérie Bacot : un meurtre de raison ? - Le récit (2/2)
En 2017, Valérie Bacot tue son mari violent et proxénète. Pour ce crime, et compte tenu du contexte, la cour d’assises de Saône-et-Loire la condamne, en juin 2020, à",Sonia ✞ s’en fout,@sosotopbien,2025-07-06,2025-07-06T08:13:57.000Z,https://x.com/sosotopbien/status/1941772596153848066,0,0,56
