url,title,author,date,sitename,query_trigger,word_count,scraped_at
https://www.programme-tv.net/news/tv/278859-chroniques-criminelles-revient-ce-soir-sur-lhorreur-vecue-par-valerie-bacot/,Chroniques criminelles revient ce soir sur l'horreur vécue par Valérie Bacot - Télé-Loisirs,Benjamin Helfer,2021-06-26,,Bacot Daniel Polette,675,2026-05-28T14:27:07.238451
https://www.lejsl.com/faits-divers-justice/2021/06/23/la-mere-de-valerie-bacot-ils-etaient-complices-tous-les-deux,Justice. La mère de Valérie Bacot : « Ils étaient complices tous les deux »,Richard MONTAVON,2021-06-23,,Bacot Daniel Polette,223,2026-05-28T14:27:17.158153
https://www.bienpublic.com/faits-divers-justice/2021/06/23/affaire-valerie-bacot-d-autres-temoins-a-la-barre,"Saône-et-Loire . Affaire Valérie Bacot : ""mon plus grand regret, ne pas l'avoir tué lui"", témoigne la sœur de la victime",Le Bien Public,2021-06-23,,Bacot Daniel Polette,149,2026-05-28T14:27:21.373852
https://www.bienpublic.com/faits-divers-justice/2021/06/23/la-mere-de-valerie-bacot-ils-etaient-complices-tous-les-deux,"La Clayette (71). La mère de Valérie Bacot : « Ils étaient complices, tous les deux »",Richard MONTAVON,2021-06-23,,Bacot Daniel Polette,224,2026-05-28T14:27:25.427162
https://www.sudouest.fr/justice/des-proches-de-valerie-bacot-qui-a-tue-son-mari-proxenete-accusent-la-gendarmerie-3884534.php,"Des proches de Valérie Bacot, qui a tué son mari proxénète, accusent la gendarmerie",SudOuest fr avec AFP,2021-06-23,,Bacot Daniel Polette,570,2026-05-28T14:27:29.117519
https://www.ladepeche.fr/2021/01/22/une-petition-pour-la-grace-de-valerie-bacot-qui-a-tue-son-mari-violent-9326709.php,"Une pétition pour la grâce de Valérie Bacot, qui a tué son mari violent",La Dépêche du midi,2021-01-22,,Bacot Daniel Polette,228,2026-05-28T14:27:35.734847
https://www.ladepeche.fr/2021/06/21/ouverture-du-proces-de-valerie-bacot-la-nouvelle-jacqueline-sauvage-jugee-pour-le-meurtre-de-son-mari-qui-la-prostituait-9620880.php,"Ouverture du procès de Valérie Bacot, la ""nouvelle Jacqueline sauvage"", jugée pour le meurtre de son mari qui la prostituait",Pierre Ferreiro,2021-06-21,,Bacot Daniel Polette,455,2026-05-28T14:27:38.107304
https://www.ledauphine.com/faits-divers-justice/2021/02/11/accusee-d-avoir-tue-son-mari-qui-la-prostituait-la-frappait-et-l-avait-violee,"Saône-et-Loire. Accusée d’avoir tué son mari qui la prostituait, la frappait et l’avait violée",Benoît BOUY,2021-02-11,,Bacot Daniel Polette,230,2026-05-28T14:27:42.146157
https://www.ladepeche.fr/2021/06/25/proces-de-valerie-bacot-apres-les-requisitions-laccusee-victime-de-son-mari-fait-un-malaise-9630616.php,"Procès de Valérie Bacot : cinq ans de prison requis, dont quatre avec sursis contre la femme victime de son mari",La rédaction avec l'AFP,2021-06-25,,Bacot Daniel Polette,700,2026-05-28T14:27:45.594495
https://www.rtbf.be/article/violee-battue-prostituee-valerie-bacot-jugee-pour-avoir-tue-son-mari-bourreau-10788167,"Violée, battue, prostituée: Valérie Bacot jugée pour avoir tué son mari bourreau - RTBF Actus",Belga,2021-06-21,,Bacot Daniel Polette,426,2026-05-28T14:27:49.926699
https://www.lalibre.be/international/europe/2021/06/24/valerie-bacot-navait-pas-dautre-echappatoire-que-de-tuer-son-mari-proxenete-C5NVZ7IRYNGCZJUPPPKOVVWLGQ/,"Valérie Bacot ""n'avait pas d'autre échappatoire"" que de tuer son mari proxénète",Afp,2021-06-24,,Bacot Daniel Polette,632,2026-05-28T14:27:53.371815
https://www.24heures.ch/est-ce-quelle-doit-retourner-en-prison-evidemment-que-non-458029481015,ValÃ©rie Bacot condamnÃ©e mais libre,Yannick Van Der Schueren,2021-06-25,,Bacot Daniel Polette,122,2026-05-28T14:28:01.798344
https://www.sudouest.fr/justice/valerie-bacot-n-avait-d-autre-echappatoire-que-de-tuer-son-mari-proxenete-selon-des-experts-3901280.php,"Valérie Bacot n’avait d’autre « échappatoire » que de tuer son mari proxénète, selon des experts",SudOuest fr avec AFP,2021-06-24,,Bacot Daniel Polette,532,2026-05-28T14:28:04.250554
https://www.bienpublic.com/faits-divers-justice/2021/06/24/quatrieme-et-avant-dernier-jour-du-proces-de-valerie-bacot,Saône-et-Loire. Quatrième et avant-dernier jour du procès de Valérie Bacot,Le Bien Public,2021-06-24,,Bacot Daniel Polette,228,2026-05-28T14:28:37.902861
